order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag
o00725,c0153,passenger,07/05/2024,12,east,west,medium,61.87,app,FALSE
o00726,c0284,retail,04/02/2024,4,airport,airport,medium,59.57,web,FALSE
o00727,c0499,business,26/10/2025,2,south,south,medium,85,app,FALSE
o00728,c0610,parcel,21/10/2024,24,south,riverside,low,50.95,app,FALSE
o00729,c0574,parcel,22/12/2025,6,east,east,medium,51.28,app,FALSE
o00730,c0353,retail,19/09/2025,1,east,east,high,112.07,app,FALSE
o00731,c0014,passenger,09/03/2024,2,east,central,high,38.48,web,FALSE
o00732,c0579,passenger,05/06/2025,4,east,central,medium,165.97,phone,FALSE
o00733,c0609,passenger,06/08/2024,6,airport,west,medium,161.44,phone,FALSE
o00734,c0087,retail,06/04/2024,12,east,east,medium,166.21,app,TRUE
o00735,c0602,retail,05/08/2025,4,central,north,high,35.89,app,FALSE
o00736,c0390,parcel,24/01/2024,12,central,east,medium,78.13,app,FALSE
o00737,c0368,retail,14/03/2024,2,central,central,medium,117.82,web,TRUE
o00738,c0354,retail,28/11/2024,2,airport,west,high,66.54,app,TRUE
o00739,c0144,passenger,13/04/2025,12,south,north,low,76.04,phone,FALSE
o00740,c0151,medical,22/05/2024,4,east,east,medium,67.9,web,TRUE
o00741,c0552,retail,30/05/2025,6,airport,north,low,72.44,app,TRUE
o00742,c0017,passenger,27/08/2025,12,airport,west,critical,45.26,app,FALSE
o00743,c0166,retail,03/02/2024,2,east,south,medium,92.51,web,FALSE
o00744,c0146,retail,23/04/2025,6,east,riverside,low,33.49,app,TRUE
o00745,c0442,passenger,17/08/2024,24,south,airport,medium,46.93,app,FALSE
o00746,c0014,medical,14/12/2024,1,north,riverside,low,73.76,web,FALSE
o00747,c0264,retail,05/08/2025,2,east,south,medium,122.21,app,FALSE
o00748,c0412,parcel,23/07/2025,24,west,south,low,41.63,app,FALSE
o00749,c0196,retail,14/08/2025,6,east,riverside,low,47.61,app,FALSE
o00750,c0368,retail,01/02/2024,6,north,south,low,62.8,phone,TRUE
o00751,c0282,business,26/06/2024,4,north,west,medium,152.61,phone,FALSE
o00752,c0628,retail,31/05/2025,2,riverside,central,medium,119.26,web,FALSE
o00753,c0369,parcel,18/01/2025,2,airport,riverside,high,176.31,web,FALSE
o00754,c0479,parcel,07/10/2024,4,central,airport,medium,65.19,app,FALSE
o00755,c0014,passenger,21/08/2025,6,south,south,high,25.11,app,FALSE
o00756,c0413,retail,03/02/2025,24,airport,north,medium,83.09,app,TRUE
o00757,c0466,passenger,22/02/2025,12,east,south,medium,81.59,web,FALSE
o00758,c0359,parcel,26/02/2024,6,east,west,low,144.81,phone,FALSE
o00759,c0556,passenger,03/12/2024,1,central,north,medium,22.3,app,FALSE
o00760,c0051,medical,14/03/2024,24,south,west,low,108.03,app,FALSE
o00761,c0237,passenger,12/08/2025,12,north,east,low,109.93,app,FALSE
o00762,c0118,retail,09/04/2025,4,east,south,medium,21.57,app,FALSE
o00763,c0020,retail,26/12/2025,4,east,airport,low,154.35,app,FALSE
o00764,c0452,retail,14/07/2024,2,north,west,medium,72.77,app,FALSE
o00765,c0187,retail,13/07/2024,12,ctr,west,medium,60.26,app,TRUE
o00766,c0118,parcel,18/06/2024,2,east,south,low,79.18,phone,FALSE
o00767,c0107,business,17/07/2024,6,riverside,west,medium,57.81,web,FALSE
o00768,c0606,retail,12/06/2025,4,central,west,medium,69.17,app,FALSE
o00769,c0559,retail,21/07/2024,4,south,central,high,189,app,FALSE
o00770,c0096,retail,20/07/2024,2,south,west,medium,68.11,app,FALSE
o00771,c0208,passenger,27/07/2025,6,east,west,high,32.94,app,FALSE
o00772,c0103,parcel,30/10/2024,24,east,north,high,152.15,app,FALSE
o00773,c0172,parcel,24/01/2024,4,north,south,medium,114.02,app,FALSE
o00774,c0639,parcel,19/09/2025,12,ctr,north,high,34.69,web,TRUE
o00775,c0068,business,05/03/2024,12,riverside,central,high,94.46,app,FALSE
o00776,c0571,parcel,03/03/2025,4,riverside,east,low,108.49,phone,FALSE
o00777,c0226,retail,18/10/2025,6,east,riverside,high,14.64,app,FALSE
o00778,c0514,parcel,07/10/2025,4,north,ctr,low,84.4,app,FALSE
o00779,c0397,retail,25/07/2025,24,riverside,ctr,critical,69.68,app,FALSE
o00780,c0490,parcel,16/06/2024,1,west,north,medium,80.48,web,FALSE
o00781,c0049,retail,19/11/2024,12,north,ctr,high,75.82,web,FALSE
o00782,c0610,passenger,17/04/2024,2,south,south,medium,37.19,web,FALSE
o00783,c0507,parcel,28/06/2024,4,north,east,critical,46.36,app,TRUE
o00784,c0308,passenger,07/03/2025,12,east,south,low,21.26,phone,TRUE
o00785,c0378,passenger,31/12/2025,4,east,central,high,98.07,phone,FALSE
o00786,c0473,medical,14/04/2024,6,riverside,west,medium,69.28,app,FALSE
o00787,c0483,parcel,06/06/2024,6,north,riverside,low,192.62,web,FALSE
o00788,c0444,medical,27/04/2025,4,airport,north,medium,116.09,phone,FALSE
o00789,c0201,business,11/12/2024,6,central,riverside,high,163,app,TRUE
o00790,c0028,retail,11/05/2024,2,airport,west,high,283.08,web,FALSE
o00791,c0632,passenger,30/07/2025,4,east,airport,medium,107.8,app,FALSE
o00792,c0173,retail,02/02/2025,4,riverside,south,medium,156.57,app,FALSE
o00793,c0259,business,14/09/2024,12,central,south,medium,70.51,phone,FALSE
o00794,c0415,retail,16/07/2024,12,central,airport,low,154.5,app,FALSE
o00795,c0142,retail,15/06/2025,2,riverside,central,medium,42.52,app,FALSE
o00796,c0385,business,28/01/2025,6,ctr,north,high,209.05,app,FALSE
o00797,c0231,passenger,23/03/2025,4,riverside,riverside,medium,47.39,app,TRUE
o00798,c0547,retail,14/01/2024,4,south,north,low,55.01,app,FALSE
o00799,c0289,passenger,22/08/2025,24,east,south,high,260,web,FALSE
o00800,c0032,medical,29/01/2024,6,south,north,medium,102.47,phone,FALSE
o00801,c0138,retail,29/03/2024,6,south,north,medium,111.28,app,FALSE
o00802,c0187,passenger,14/02/2024,24,west,west,medium,32.72,phone,FALSE
o00803,c0509,retail,09/08/2025,6,east,airport,high,60.3,app,FALSE
o00804,c0383,parcel,13/03/2024,24,central,riverside,medium,278.77,phone,FALSE
o00805,c0426,passenger,01/10/2025,6,north,central,low,180.16,app,FALSE
o00806,c0622,business,17/04/2025,12,north,central,medium,100.44,app,TRUE
o00807,c0162,parcel,16/10/2025,4,south,riverside,medium,155.63,app,TRUE
o00808,c0598,passenger,06/09/2024,4,riverside,west,high,79.62,app,FALSE
o00810,c0408,parcel,16/04/2024,12,north,south,high,129.12,app,FALSE
o00811,c0267,retail,09/05/2024,6,north,riverside,medium,104.5,app,TRUE
o00812,c0219,parcel,12/04/2025,24,west,airport,medium,55.92,app,FALSE
o00813,c0642,parcel,13/10/2025,4,north,north,medium,75.79,app,FALSE
o00814,c0464,passenger,26/03/2025,12,east,riverside,medium,27.9,phone,FALSE
o00815,c0347,parcel,25/02/2024,24,airport,airport,high,216.89,app,TRUE
o00816,c0113,passenger,13/02/2025,12,east,ctr,low,62.91,web,FALSE
o00817,c0391,retail,31/12/2025,2,north,south,low,208.48,phone,FALSE
o00818,c0561,business,27/10/2025,1,riverside,north,medium,82.82,web,TRUE
o00819,c0098,retail,28/04/2025,4,airport,west,low,93.02,app,FALSE
o00820,c0121,passenger,01/05/2024,6,riverside,north,low,231.32,app,FALSE
o00821,c0266,parcel,25/01/2025,6,central,south,medium,78.86,phone,FALSE
o00822,c0186,parcel,01/09/2024,1,west,south,medium,55.85,phone,FALSE
o00823,c0264,passenger,05/02/2025,12,east,north,medium,122.9,app,FALSE
o00824,c0074,retail,17/08/2024,12,south,east,medium,271.33,web,FALSE
o00825,c0010,business,25/10/2025,4,south,west,medium,58.21,phone,FALSE
o00826,c0055,parcel,06/04/2024,4,airport,ctr,medium,118.93,app,FALSE
o00827,c0152,medical,01/01/2024,24,east,south,medium,19.26,web,FALSE
o00828,c0025,passenger,19/02/2024,24,west,west,low,61.71,app,FALSE
o00829,c0032,passenger,12/08/2024,4,south,west,high,32.2,phone,TRUE
o00830,c0347,passenger,23/07/2025,2,south,south,high,71.2,phone,FALSE
o00831,c0560,business,27/02/2025,4,riverside,central,medium,130.28,app,FALSE
o00832,c0436,parcel,06/06/2024,6,central,airport,low,99.75,app,TRUE
o00833,c0431,parcel,05/05/2025,2,central,riverside,medium,141.48,app,FALSE
o00834,c0526,parcel,28/12/2025,1,east,airport,low,265.72,web,FALSE
o00835,c0317,passenger,26/05/2024,6,south,airport,medium,51,app,FALSE
o00836,c0186,passenger,22/09/2025,6,south,north,low,45.9,app,TRUE
o00837,c0578,parcel,18/04/2024,24,east,west,low,35.47,app,FALSE
o00838,c0549,passenger,25/01/2025,6,ctr,central,low,48.73,web,FALSE
o00839,c0046,parcel,31/01/2024,6,riverside,west,low,229.63,app,FALSE
o00840,c0358,passenger,28/03/2024,6,south,east,medium,142.01,web,FALSE
o00841,c0132,business,26/09/2025,6,airport,south,medium,21.71,app,FALSE
o00842,c0588,retail,04/07/2025,12,central,east,low,153.82,web,FALSE
o00843,c0095,medical,25/02/2024,12,north,riverside,critical,84.18,phone,TRUE
o00844,c0276,medical,21/09/2025,6,riverside,riverside,high,76.02,app,FALSE
o00845,c0276,business,10/02/2025,4,airport,north,medium,65.51,phone,FALSE
o00846,c0372,parcel,27/07/2025,2,east,east,high,117.43,web,FALSE
o00847,c0303,retail,25/01/2024,12,central,ctr,low,47.99,app,TRUE
o00849,c0412,passenger,05/05/2024,4,airport,north,high,230.22,app,FALSE
o00850,c0601,parcel,31/07/2024,6,west,east,high,24.48,app,FALSE
o00851,c0480,business,23/04/2024,12,south,riverside,medium,49.34,phone,FALSE
o00853,c0335,parcel,24/11/2025,24,south,east,low,22.04,app,FALSE
o00854,c0343,parcel,01/09/2024,4,airport,airport,low,90.75,web,FALSE
o00855,c0342,parcel,11/01/2025,6,airport,south,critical,140.01,web,FALSE
o00856,c0574,parcel,12/11/2024,12,south,central,high,58.06,app,FALSE
o00857,c0104,retail,20/05/2025,1,ctr,west,high,140.14,app,TRUE
o00858,c0045,parcel,08/12/2024,1,riverside,west,critical,129.56,web,FALSE
o00859,c0476,retail,21/03/2024,6,airport,ctr,low,83.53,app,TRUE
o00860,c0076,medical,26/04/2024,2,east,south,medium,292.33,app,FALSE
o00861,c0265,passenger,05/09/2025,2,east,central,medium,90.82,app,FALSE
o00862,c0599,retail,29/01/2025,4,east,north,medium,84.14,phone,FALSE
o00863,c0274,passenger,17/09/2025,12,riverside,west,low,29.36,phone,FALSE
o00864,c0246,business,03/08/2024,4,airport,central,low,45.78,phone,FALSE
o00865,c0597,parcel,22/03/2024,2,east,south,medium,55.13,web,FALSE
o00866,c0317,parcel,01/03/2024,24,west,riverside,medium,117.83,web,FALSE
o00867,c0313,parcel,01/02/2024,6,riverside,ctr,low,34.43,app,FALSE
o00868,c0037,passenger,18/05/2024,4,central,west,medium,117.19,phone,TRUE
o00869,c0490,parcel,26/02/2024,4,central,riverside,medium,59.8,app,TRUE
o00870,c0092,passenger,27/10/2024,12,south,airport,high,144.13,web,FALSE
o00871,c0298,parcel,24/12/2025,6,riverside,north,high,46.35,phone,FALSE
o00872,c0294,medical,03/11/2024,2,east,south,low,113.37,app,FALSE
o00874,c0360,parcel,15/06/2024,6,east,west,high,246.43,phone,FALSE
o00875,c0027,business,31/10/2025,12,north,east,high,64.89,web,FALSE
o00876,c0301,parcel,29/04/2025,4,west,airport,low,75.93,app,FALSE
o00877,c0277,retail,29/11/2024,4,east,west,medium,14.29,phone,FALSE
o00878,c0190,medical,12/09/2024,6,riverside,west,low,35.24,app,FALSE
o00879,c0419,medical,04/07/2025,4,south,west,low,123.72,app,FALSE
o00880,c0020,parcel,24/08/2024,24,south,north,low,51.19,app,TRUE
o00881,c0545,passenger,31/12/2024,6,riverside,south,low,83.23,app,FALSE
o00882,c0204,parcel,01/09/2024,2,ctr,central,high,141.57,phone,FALSE
o00883,c0335,business,22/03/2024,12,north,north,medium,139.75,web,FALSE
o00884,c0339,parcel,17/04/2024,6,central,west,medium,16.66,web,FALSE
o00885,c0338,medical,17/11/2024,24,riverside,central,critical,125.38,app,FALSE
o00886,c0618,passenger,11/12/2024,1,east,central,low,88.24,app,TRUE
o00887,c0434,retail,04/07/2025,24,central,north,low,173.81,phone,FALSE
o00888,c0254,medical,13/06/2024,2,riverside,riverside,low,139.5,app,FALSE
o00889,c0322,retail,24/02/2024,4,west,west,critical,40.25,app,FALSE
o00890,c0232,retail,05/07/2025,24,central,east,high,88.41,app,FALSE
o00891,c0449,passenger,21/02/2025,2,ctr,airport,medium,82.47,web,FALSE
o00892,c0157,passenger,08/10/2025,2,airport,airport,medium,326.38,web,FALSE
o00893,c0391,business,05/08/2024,2,south,south,high,33.29,phone,FALSE
o00894,c0636,parcel,14/01/2024,2,east,airport,low,114.94,web,FALSE
o00895,c0599,parcel,17/03/2025,4,riverside,central,medium,63.95,app,FALSE
o00896,c0145,passenger,29/06/2024,6,east,south,low,50.35,app,FALSE
o00897,c0434,passenger,21/09/2025,6,south,west,low,101.28,web,FALSE
o00898,c0643,passenger,08/12/2025,24,east,north,low,82.8,app,FALSE
o00899,c0440,passenger,04/02/2025,6,airport,riverside,critical,184.27,web,FALSE
o00900,c0248,passenger,20/09/2024,2,riverside,airport,high,100.64,app,FALSE
o00901,c0222,retail,08/12/2025,2,central,airport,critical,136.84,phone,FALSE
o00902,c0309,parcel,22/09/2024,6,east,west,medium,70.09,app,FALSE
o00903,c0380,parcel,20/10/2025,4,ctr,east,low,18.78,web,TRUE
o00904,c0618,passenger,25/05/2024,4,airport,airport,low,95.34,app,FALSE
o00905,c0622,parcel,04/09/2025,6,east,central,medium,63.25,app,FALSE
o00906,c0480,passenger,04/02/2025,24,west,riverside,high,133.71,app,FALSE
o00907,c0173,business,06/03/2024,6,east,east,medium,37.24,phone,FALSE
o00908,c0167,parcel,02/07/2025,6,airport,east,low,142.89,app,TRUE
o00909,c0324,business,05/01/2025,12,north,east,high,117.13,app,FALSE
o00910,c0465,business,24/07/2025,6,north,north,medium,159.86,app,FALSE
o00911,c0214,retail,20/05/2025,4,riverside,central,high,24.34,app,FALSE
o00912,c0325,business,05/12/2025,6,east,west,low,39.19,phone,TRUE
o00913,c0091,retail,05/04/2025,6,west,south,low,14.48,phone,FALSE
o00914,c0258,retail,12/04/2024,6,south,north,medium,217.46,app,FALSE
o00915,c0499,parcel,08/02/2025,24,south,riverside,critical,93.22,web,FALSE
o00916,c0328,passenger,07/12/2025,12,south,south,medium,68.21,app,FALSE
o00918,c0147,business,26/11/2024,1,riverside,north,critical,50.49,app,TRUE
o00919,c0619,retail,01/02/2025,4,riverside,north,low,229.93,app,FALSE
o00920,c0242,passenger,01/08/2024,12,riverside,east,low,74.71,app,FALSE
o00921,c0448,retail,09/12/2024,4,east,central,medium,198.22,app,FALSE
o00922,c0467,retail,11/01/2024,12,west,central,low,41.3,phone,FALSE
o00923,c0334,parcel,01/04/2024,1,west,west,low,69.93,app,FALSE
o00924,c0139,retail,06/11/2025,24,west,ctr,low,44.93,app,TRUE
o00925,c0530,business,15/11/2024,12,south,airport,low,162.25,web,FALSE
o00926,c0322,parcel,03/07/2024,12,east,east,low,50.92,phone,FALSE
o00927,c0533,medical,07/05/2025,6,north,west,medium,76.32,app,FALSE
o00928,c0231,parcel,28/02/2024,24,south,airport,medium,60.36,app,FALSE
o00929,c0195,parcel,29/10/2025,2,central,riverside,medium,117.07,phone,FALSE
o00930,c0370,retail,20/08/2025,4,ctr,riverside,high,133.79,app,FALSE
o00931,c0213,parcel,07/03/2024,4,north,north,high,70.8,app,FALSE
o00932,c0221,parcel,01/10/2024,2,airport,west,medium,51.33,phone,FALSE
o00933,c0534,passenger,29/12/2024,6,south,airport,high,96.98,phone,TRUE
o00934,c0437,business,29/06/2024,4,north,east,medium,80.26,app,FALSE
o00935,c0404,parcel,14/09/2024,12,east,east,high,132.13,phone,TRUE
o00936,c0498,passenger,19/06/2024,4,central,airport,high,129,web,FALSE
o00937,c0549,parcel,24/04/2024,4,riverside,south,high,31.56,app,FALSE
o00938,c0567,business,18/06/2024,6,central,central,medium,151.14,web,FALSE
o00939,c0085,medical,24/01/2025,12,south,south,critical,91.71,app,TRUE
o00940,c0575,parcel,26/10/2025,6,west,west,high,99.21,phone,FALSE
o00941,c0571,passenger,12/08/2024,1,west,west,high,110.52,web,FALSE
o00942,c0291,passenger,09/01/2025,12,ctr,riverside,high,101.75,app,FALSE
o00943,c0372,passenger,28/04/2025,4,north,west,low,157.16,app,TRUE
o00944,c0343,passenger,08/01/2024,24,ctr,north,low,216.6,app,TRUE
o00945,c0567,retail,10/11/2025,6,north,north,medium,155.97,app,FALSE
o00946,c0558,parcel,13/01/2025,24,south,south,medium,113.57,app,FALSE
o00947,c0467,passenger,31/01/2024,4,north,north,high,89.52,app,FALSE
o00948,c0626,business,14/05/2025,6,north,west,low,60.77,app,FALSE
o00949,c0023,medical,15/04/2025,24,west,west,medium,71.3,web,FALSE
o00950,c0564,passenger,18/05/2025,24,south,airport,medium,82.99,phone,FALSE
o00951,c0199,passenger,30/04/2024,6,east,airport,low,208.66,phone,FALSE
o00952,c0156,passenger,26/06/2024,4,central,riverside,medium,183.79,app,FALSE
o00953,c0193,parcel,26/03/2025,12,south,south,medium,3.57,app,FALSE
o00954,c0599,passenger,14/07/2024,4,south,south,critical,62.7,web,FALSE
o00956,c0257,medical,01/09/2024,4,west,south,medium,53.1,app,FALSE
o00957,c0385,passenger,28/02/2024,1,north,north,critical,12.91,app,FALSE
o00958,c0132,passenger,15/08/2024,4,airport,central,critical,33.24,web,FALSE
o00959,c0545,medical,09/08/2024,12,airport,south,low,88.7,phone,TRUE
o00960,c0554,passenger,20/01/2025,1,riverside,north,medium,86.06,app,FALSE
o00961,c0307,parcel,18/03/2025,4,ctr,airport,medium,168.98,app,TRUE
o00963,c0528,medical,06/06/2025,24,north,east,medium,30.53,app,FALSE
o00964,c0247,retail,13/04/2024,2,central,south,high,178.23,phone,FALSE
o00965,c0384,passenger,28/09/2024,6,east,north,low,76.97,web,FALSE
o00966,c0568,retail,16/04/2025,12,ctr,central,high,29.24,app,TRUE
o00967,c0343,business,17/03/2024,6,north,west,medium,50.8,app,FALSE
o00968,c0529,business,21/11/2024,12,south,central,medium,76.41,app,FALSE
o00969,c0372,parcel,14/10/2024,2,north,riverside,high,36.75,phone,FALSE
o00970,c0099,retail,04/01/2025,2,north,airport,medium,29.04,web,FALSE
o00971,c0405,parcel,21/12/2025,6,central,south,high,14.62,app,FALSE
o00972,c0396,parcel,20/09/2024,24,east,south,medium,95.82,web,TRUE
o00973,c0506,parcel,12/01/2024,1,airport,west,low,81.56,app,FALSE
o00974,c0071,retail,11/06/2025,4,east,riverside,medium,74.02,app,FALSE
o00975,c0455,retail,26/04/2025,4,central,south,medium,33.56,app,FALSE
o00976,c0078,medical,02/02/2024,24,central,east,high,40.78,phone,FALSE
o00977,c0235,retail,27/08/2024,4,west,west,medium,25.58,app,TRUE
o00978,c0515,parcel,11/09/2025,24,riverside,central,high,124.25,app,FALSE
o00979,c0257,business,08/01/2025,12,north,west,low,54.09,phone,FALSE
o00980,c0545,parcel,25/11/2024,4,west,riverside,medium,510.06,app,FALSE
o00981,c0597,medical,11/01/2025,24,airport,riverside,high,107.45,app,FALSE
o00982,c0616,parcel,28/10/2025,4,east,north,critical,131.9,app,FALSE
o00983,c0538,passenger,20/08/2024,4,central,north,medium,122.09,web,FALSE
o00984,c0155,parcel,14/04/2025,6,east,west,medium,79.05,app,FALSE
o00985,c0461,parcel,05/04/2025,6,north,west,low,117.68,app,FALSE
o00986,c0303,parcel,06/02/2024,24,south,south,medium,111.61,phone,FALSE
o00987,c0612,retail,23/05/2024,24,west,ctr,high,115.17,app,FALSE
o00988,c0330,parcel,17/11/2024,6,central,riverside,low,43.93,app,FALSE
o00989,c0351,medical,08/03/2024,1,north,central,medium,89.8,app,FALSE
o00990,c0053,retail,26/11/2025,4,south,central,high,199.17,phone,FALSE
o00991,c0175,business,03/01/2025,4,east,ctr,high,61.06,app,FALSE
o00992,c0438,retail,08/03/2024,4,ctr,south,high,54.25,phone,FALSE
o00993,c0440,passenger,07/06/2025,24,east,north,high,51.85,phone,TRUE
o00994,c0521,retail,19/11/2025,1,south,south,high,40.11,app,FALSE
o00995,c0622,passenger,09/08/2024,24,central,west,medium,202.67,phone,FALSE
o00996,c0238,passenger,26/04/2025,4,central,east,high,52.53,app,TRUE
o00997,c0560,retail,12/04/2025,4,south,west,critical,59.22,web,FALSE
o00998,c0169,parcel,25/11/2024,6,north,south,medium,23.86,phone,TRUE
o00999,c0613,retail,30/06/2024,24,riverside,south,high,170.69,web,TRUE
o01000,c0576,retail,15/11/2025,6,airport,west,medium,59.9,app,TRUE
o01001,c0413,passenger,05/08/2025,12,west,ctr,high,78.37,web,FALSE
o01002,c0607,business,14/06/2024,12,west,west,medium,109.31,web,TRUE
o01003,c0473,passenger,01/01/2024,24,airport,west,low,60.87,web,FALSE
o01004,c0056,retail,21/09/2024,2,central,airport,high,98.19,web,FALSE
o01005,c0104,business,01/05/2025,12,riverside,south,high,127.67,app,FALSE
o01006,c0112,parcel,29/12/2025,12,central,east,high,74.48,phone,TRUE
o01007,c0556,medical,24/09/2024,12,riverside,riverside,medium,46.92,app,FALSE
o01008,c0575,parcel,03/05/2024,12,west,north,high,76.64,app,FALSE
o01009,c0545,passenger,01/06/2024,4,east,riverside,medium,167.86,web,TRUE
o01011,c0257,business,28/02/2024,12,airport,south,low,103.05,app,TRUE
o01012,c0532,retail,08/03/2025,1,riverside,ctr,critical,99.1,app,FALSE
o01013,c0185,passenger,22/08/2025,4,ctr,north,low,76.79,web,FALSE
o01014,c0106,medical,22/02/2025,1,south,airport,medium,47.39,app,FALSE
o01015,c0226,passenger,06/08/2025,6,riverside,ctr,high,40.54,phone,FALSE
o01017,c0201,retail,30/12/2025,6,central,west,high,30.84,phone,FALSE
o01018,c0180,parcel,22/02/2024,12,west,airport,medium,98.9,app,FALSE
o01019,c0626,parcel,16/04/2024,4,west,east,high,206.52,app,FALSE
o01020,c0321,retail,23/10/2024,2,airport,south,high,77.64,app,FALSE
o01021,c0625,retail,28/06/2024,6,west,central,high,78.29,app,FALSE
o01022,c0061,retail,16/03/2024,24,east,south,medium,43.98,web,FALSE
o01024,c0396,passenger,23/12/2025,4,north,west,low,129.76,app,FALSE
o01025,c0390,parcel,29/04/2024,6,west,north,medium,75.72,app,FALSE
o01026,c0309,business,26/05/2025,1,west,ctr,high,20.25,phone,FALSE
o01027,c0492,parcel,23/08/2025,4,east,central,medium,97.55,app,FALSE
o01028,c0373,passenger,13/01/2025,4,south,south,medium,109.71,app,TRUE
o01029,c0478,retail,16/07/2024,1,east,north,medium,87.86,app,FALSE
o01030,c0279,parcel,29/08/2025,6,ctr,west,high,186.34,web,TRUE
o01031,c0578,business,26/01/2025,6,east,central,medium,80.04,web,FALSE
o01032,c0357,passenger,09/12/2025,4,west,east,high,74.27,phone,FALSE
o01033,c0234,medical,30/08/2024,1,west,central,low,11.57,phone,TRUE
o01034,c0032,business,20/06/2025,24,east,south,medium,9.2,web,FALSE
o01035,c0508,business,16/03/2024,6,east,riverside,low,54.57,app,FALSE
o01036,c0647,medical,28/02/2024,4,central,north,low,66.82,app,TRUE
o01037,c0226,passenger,28/04/2025,6,south,north,high,55.58,web,FALSE
o01038,c0141,business,01/12/2024,6,west,south,critical,20.72,phone,FALSE
o01039,c0171,passenger,01/05/2025,6,west,riverside,low,84.17,app,TRUE
o01040,c0290,passenger,27/12/2025,4,airport,central,medium,59.93,web,TRUE
o01041,c0551,passenger,03/07/2024,4,south,west,medium,41.43,app,FALSE
o01042,c0571,passenger,26/08/2024,12,airport,east,low,54.55,phone,FALSE
o01043,c0371,retail,31/07/2024,12,central,riverside,medium,93.72,phone,TRUE
o01044,c0190,retail,14/02/2025,12,airport,riverside,low,70.39,app,TRUE
o01045,c0506,parcel,26/08/2024,1,ctr,airport,high,53.78,web,TRUE
o01046,c0591,retail,26/12/2025,24,south,east,high,169.64,phone,FALSE
o01047,c0121,parcel,10/11/2025,4,west,riverside,high,32.59,phone,FALSE
o01048,c0458,medical,08/01/2025,12,airport,airport,medium,160.1,phone,TRUE
o01049,c0527,retail,17/10/2025,12,west,west,medium,69.8,app,FALSE
o01050,c0363,passenger,29/09/2024,6,central,south,medium,73.98,app,FALSE
o01051,c0288,retail,06/06/2025,4,central,airport,low,74.57,phone,FALSE
o01052,c0429,retail,19/02/2025,6,east,south,low,91.5,app,FALSE
o01053,c0106,passenger,23/10/2025,6,east,west,low,285.05,app,FALSE
o01054,c0216,retail,19/08/2025,4,south,airport,medium,260.15,web,FALSE
o01055,c0621,parcel,13/08/2025,6,north,south,medium,33.59,web,FALSE
o01056,c0203,retail,19/12/2024,4,east,airport,medium,111.26,phone,TRUE
o01057,c0579,passenger,23/03/2025,4,airport,north,medium,50.3,app,FALSE
o01058,c0215,retail,08/05/2025,6,airport,west,low,179.11,app,FALSE
o01059,c0107,business,23/11/2025,6,east,east,medium,19.55,app,FALSE
o01060,c0277,parcel,13/06/2024,2,west,north,low,103.55,web,FALSE
o01061,c0535,retail,29/04/2024,2,central,west,medium,13.17,app,FALSE
o01062,c0559,medical,26/10/2024,4,east,central,medium,128.73,app,TRUE
o01063,c0054,retail,27/07/2024,12,east,riverside,medium,47.11,app,TRUE
o01064,c0095,passenger,22/12/2025,12,central,airport,medium,48.29,app,TRUE
o01065,c0436,parcel,20/07/2024,4,south,south,medium,35.51,web,TRUE
o01066,c0084,business,04/11/2024,2,east,airport,low,54.18,phone,TRUE
o01067,c0304,retail,16/06/2024,12,north,west,low,8.17,app,FALSE
o01068,c0089,passenger,10/04/2025,2,riverside,west,low,53.32,app,FALSE
o01069,c0219,passenger,25/08/2025,12,central,north,high,18.2,app,TRUE
o01070,c0335,parcel,16/01/2024,24,east,north,low,153.81,phone,FALSE
o01071,c0055,retail,26/02/2025,12,south,east,medium,97.8,app,FALSE
o01072,c0384,passenger,05/10/2024,6,west,north,high,172.79,app,FALSE
o01073,c0047,passenger,05/01/2024,6,central,airport,medium,34.23,app,FALSE
o01074,c0499,passenger,13/12/2025,2,ctr,south,low,51.75,app,FALSE
o01075,c0260,passenger,26/06/2024,2,east,airport,high,181.2,app,FALSE
o01076,c0035,business,28/09/2024,6,south,airport,critical,46.37,app,FALSE
o01077,c0021,retail,30/08/2024,4,north,riverside,low,130.85,app,FALSE
o01078,c0622,parcel,26/04/2024,6,airport,riverside,low,91.33,web,TRUE
o01079,c0017,passenger,31/03/2024,24,south,riverside,medium,190.5,app,FALSE
o01080,c0107,passenger,26/04/2025,1,ctr,north,high,65.57,app,TRUE
o01081,c0581,medical,18/06/2025,2,west,airport,critical,10.07,app,TRUE
o01082,c0530,medical,25/10/2024,24,riverside,west,medium,43.58,web,FALSE
o01083,c0156,retail,05/05/2025,12,east,south,low,29.43,phone,FALSE
o01084,c0416,passenger,26/02/2024,4,central,south,medium,64.17,app,FALSE
o01085,c0051,medical,15/06/2024,6,central,west,high,150.85,app,FALSE
o01086,c0276,passenger,05/03/2024,4,airport,south,low,140.6,phone,FALSE
o01087,c0248,parcel,14/12/2025,1,airport,west,low,116.34,web,FALSE
o01088,c0444,parcel,02/12/2024,6,north,west,medium,49.16,web,TRUE
o01089,c0035,retail,18/05/2025,2,riverside,north,low,7.74,phone,FALSE
o01090,c0414,medical,11/09/2025,24,south,airport,critical,58.6,app,FALSE
o01091,c0471,business,22/02/2024,2,riverside,airport,medium,49.37,app,FALSE
