order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag
o00673,c0579,passenger,2024-10-11 10:10:00,24,west,west,high,133.78,phone,False
o00674,c0235,passenger,2025-08-11 15:52:00,2,central,east,medium,65.56,web,False
o00675,c0445,business,2024-02-19 17:22:00,24,riverside,north,low,47.44,app,False
o00676,c0494,business,2024-05-23 06:33:00,2,south,west,low,110.61,app,False
o00677,c0519,passenger,2024-03-04 05:19:00,4,east,west,high,79.31,web,False
o00678,c0197,business,2025-06-17 05:43:00,12,airport,airport,low,14.72,app,True
o00679,c0244,medical,2024-11-15 01:37:00,24,west,south,high,74.53,web,False
o00680,c0412,passenger,2024-10-31 12:49:00,2,ctr,west,high,56.97,web,False
o00681,c0438,parcel,2025-01-03 22:11:00,24,south,east,medium,47.11,phone,False
o00682,c0529,retail,2024-10-05 09:57:00,2,north,ctr,low,97.9,phone,False
o00684,c0064,parcel,2024-11-24 14:25:00,24,central,airport,high,81.01,app,False
o00685,c0010,business,2024-04-21 21:16:00,6,west,west,low,107.85,phone,False
o00686,c0476,retail,2025-01-05 12:20:00,6,east,south,medium,72.67,web,False
o00687,c0253,passenger,2025-01-29 15:17:00,4,central,airport,medium,221.31,app,False
o00688,c0332,passenger,2024-04-25 06:59:00,6,north,west,high,38.09,phone,False
o00689,c0349,passenger,2025-09-29 14:32:00,4,riverside,riverside,medium,6.04,app,True
o00690,c0013,retail,2025-02-22 20:10:00,4,airport,north,high,159.46,app,False
o00691,c0532,retail,2024-11-18 01:09:00,12,north,east,high,231.13,app,False
o00692,c0223,parcel,2024-10-12 17:30:00,4,east,east,medium,73.56,web,False
o00693,c0199,retail,2025-11-08 17:54:00,2,airport,airport,medium,115.09,app,False
o00694,c0380,passenger,2025-11-17 13:48:00,6,ctr,riverside,medium,307.5,web,False
o00695,c0006,passenger,2024-03-19 08:25:00,6,south,east,low,92.36,app,False
o00696,c0090,passenger,2025-01-06 22:58:00,1,central,riverside,medium,67.44,app,False
o00697,c0454,medical,2025-02-09 16:51:00,6,east,west,medium,7.69,api,False
o00698,c0550,medical,2024-10-22 20:07:00,2,south,central,high,179.24,app,False
o00699,c0310,medical,2024-09-22 14:49:00,12,south,riverside,medium,202.46,web,False
o00700,c0443,passenger,2024-01-13 01:34:00,4,west,west,medium,110.49,phone,False
o00701,c0021,parcel,2025-12-15 18:19:00,4,east,riverside,medium,19.97,app,False
o00702,c0228,retail,2024-12-28 19:23:00,4,east,riverside,critical,77.66,app,False
o00703,c0493,medical,2024-09-28 07:56:00,6,airport,north,medium,250.93,phone,False
o00704,c0031,retail,2024-03-12 17:06:00,4,north,north,high,141.29,phone,False
o00705,c0013,parcel,2025-09-09 21:53:00,6,north,riverside,high,118.52,app,False
o00706,c0243,retail,2025-02-26 22:07:00,2,riverside,south,low,39.03,api,True
o00707,c0156,parcel,2024-11-10 05:41:00,4,central,east,medium,95.62,app,False
o00708,c0058,parcel,2024-06-29 23:40:00,4,west,west,low,108.04,phone,False
o00709,c0369,medical,2025-12-09 03:49:00,12,north,airport,critical,49.66,app,False
o00710,c0322,passenger,2025-02-17 12:53:00,6,south,south,low,91.43,web,False
o00711,c0412,passenger,2024-12-15 12:25:00,2,south,south,high,69.11,web,False
o00712,c0512,passenger,2025-05-26 10:22:00,2,north,west,high,105.64,phone,True
o00713,c0316,medical,2024-07-09 22:55:00,6,south,north,low,48.38,phone,False
o00714,c0456,passenger,2024-05-26 17:47:00,24,south,north,low,187.87,app,False
o00715,c0477,medical,2025-06-17 13:42:00,6,riverside,north,critical,125.92,app,False
o00716,c0072,passenger,2024-10-22 04:13:00,6,east,north,medium,5.92,app,False
o00717,c0508,retail,2024-12-12 21:04:00,4,east,south,low,72.1,web,False
o00718,c0533,passenger,2025-02-27 02:32:00,2,west,airport,low,144.45,phone,False
o00719,c0395,passenger,2024-01-04 18:42:00,2,west,central,low,11.54,web,False
o00720,c0140,business,2024-08-29 18:27:00,2,airport,airport,high,111.88,app,False
o00721,c0001,retail,2025-02-17 06:36:00,24,east,ctr,medium,70.79,app,True
o00722,c0523,business,2024-10-07 21:50:00,12,central,central,medium,72.65,phone,False
o00723,c0075,passenger,2024-05-15 04:14:00,1,north,central,low,94.32,app,False
o00724,c0317,passenger,2025-11-18 07:32:00,4,airport,north,low,98.05,app,False
o00725,c0153,passenger,2024-05-07 09:57:00,12,east,west,medium,61.87,app,False
o00726,c0284,retail,2024-02-04 23:52:00,4,airport,airport,medium,59.57,web,False
o00727,c0499,business,2025-10-26 12:56:00,2,south,south,medium,85.0,app,False
o00728,c0610,parcel,2024-10-21 04:41:00,24,south,riverside,low,50.95,app,False
o00729,c0574,parcel,2025-12-22 22:24:00,6,east,east,medium,51.28,app,False
o00730,c0353,retail,2025-09-19 08:45:00,1,east,east,high,112.07,api,False
o00731,c0014,passenger,2024-03-09 19:38:00,2,east,central,high,38.48,web,False
o00732,c0579,passenger,2025-06-05 08:38:00,4,east,central,medium,165.97,phone,False
o00733,c0609,passenger,2024-08-06 07:19:00,6,airport,west,medium,161.44,phone,False
o00734,c0087,retail,2024-04-06 11:43:00,12,east,east,medium,166.21,app,True
o00735,c0602,retail,2025-08-05 02:23:00,4,central,north,high,35.89,app,False
o00736,c0390,parcel,2024-01-24 22:33:00,12,central,east,medium,78.13,app,False
o00737,c0368,retail,2024-03-14 03:53:00,2,central,central,medium,117.82,web,True
o00738,c0354,retail,2024-11-28 06:00:00,2,airport,west,high,66.54,app,True
o00739,c0144,passenger,2025-04-13 20:48:00,12,south,north,low,76.04,phone,False
o00740,c0151,medical,2024-05-22 14:17:00,4,east,east,medium,67.9,web,True
o00741,c0552,retail,2025-05-30 01:28:00,6,airport,north,low,72.44,app,True
o00742,c0017,passenger,2025-08-27 17:38:00,12,airport,west,critical,45.26,app,False
o00743,c0166,retail,2024-02-03 01:34:00,2,east,south,medium,92.51,web,False
o00744,c0146,retail,2025-04-23 03:30:00,6,east,riverside,low,33.49,api,True
o00745,c0442,passenger,2024-08-17 09:40:00,24,south,airport,medium,46.93,app,False
o00746,c0014,medical,2024-12-14 10:33:00,1,north,riverside,low,73.76,web,False
o00747,c0264,retail,2025-08-05 07:13:00,2,east,south,medium,122.21,app,False
o00748,c0412,parcel,2025-07-23 06:18:00,24,west,south,low,41.63,api,False
o00749,c0196,retail,2025-08-14 17:45:00,6,east,riverside,low,47.61,app,False
o00750,c0368,retail,2024-02-01 07:49:00,6,north,south,low,62.8,phone,True
o00751,c0282,business,2024-06-26 00:51:00,4,north,west,medium,152.61,phone,False
o00752,c0628,retail,2025-05-31 08:27:00,2,riverside,central,medium,119.26,web,False
o00753,c0369,parcel,2025-01-18 02:40:00,2,airport,riverside,high,176.31,web,False
o00754,c0479,parcel,2024-10-07 23:05:00,4,central,airport,medium,65.19,app,False
o00755,c0014,passenger,2025-08-21 03:25:00,6,south,south,high,25.11,app,False
o00756,c0413,retail,2025-02-03 16:37:00,24,airport,north,medium,83.09,app,True
o00757,c0466,passenger,2025-02-22 07:42:00,12,east,south,medium,81.59,web,False
o00758,c0359,parcel,2024-02-26 11:34:00,6,east,west,low,144.81,phone,False
o00759,c0556,passenger,2024-12-03 21:16:00,1,central,north,medium,22.3,app,False
o00760,c0051,medical,2024-03-14 20:30:00,24,south,west,low,108.03,api,False
o00761,c0237,passenger,2025-08-12 04:27:00,12,north,east,low,109.93,app,False
o00762,c0118,retail,2025-04-09 21:56:00,4,east,south,medium,21.57,app,False
o00763,c0020,retail,2025-12-26 19:29:00,4,east,airport,low,154.35,api,False
o00764,c0452,retail,2024-07-14 10:39:00,2,north,west,medium,72.77,app,False
o00765,c0187,retail,2024-07-13 03:25:00,12,ctr,west,medium,60.26,app,True
o00766,c0118,parcel,2024-06-18 09:48:00,2,east,south,low,79.18,phone,False
o00767,c0107,business,2024-07-17 02:47:00,6,riverside,west,medium,57.81,web,False
o00768,c0606,retail,2025-06-12 00:28:00,4,central,west,medium,69.17,app,False
o00769,c0559,retail,2024-07-21 22:47:00,4,south,central,high,189.0,api,False
o00770,c0096,retail,2024-07-20 08:12:00,2,south,west,medium,68.11,app,False
o00771,c0208,passenger,2025-07-27 22:53:00,6,east,west,high,32.94,app,False
o00772,c0103,parcel,2024-10-30 23:50:00,24,east,north,high,152.15,app,False
o00773,c0172,parcel,2024-01-24 23:46:00,4,north,south,medium,114.02,app,False
o00774,c0639,parcel,2025-09-19 23:01:00,12,ctr,north,high,34.69,web,True
o00775,c0068,business,2024-03-05 11:13:00,12,riverside,central,high,94.46,app,False
o00776,c0571,parcel,2025-03-03 00:53:00,4,riverside,east,low,108.49,phone,False
o00777,c0226,retail,2025-10-18 23:47:00,6,east,riverside,high,14.64,app,False
o00778,c0514,parcel,2025-10-07 17:16:00,4,north,ctr,low,84.4,app,False
o00779,c0397,retail,2025-07-25 11:40:00,24,riverside,ctr,critical,69.68,app,False
o00780,c0490,parcel,2024-06-16 18:40:00,1,west,north,medium,80.48,web,False
o00781,c0049,retail,2024-11-19 11:19:00,12,north,ctr,high,75.82,web,False
o00782,c0610,passenger,2024-04-17 01:47:00,2,south,south,medium,37.19,web,False
o00783,c0507,parcel,2024-06-28 22:22:00,4,north,east,critical,46.36,app,True
o00784,c0308,passenger,2025-03-07 00:51:00,12,east,south,low,21.26,phone,True
o00785,c0378,passenger,2025-12-31 14:49:00,4,east,central,high,98.07,phone,False
o00786,c0473,medical,2024-04-14 10:06:00,6,riverside,west,medium,69.28,api,False
o00787,c0483,parcel,2024-06-06 11:49:00,6,north,riverside,low,192.62,web,False
o00788,c0444,medical,2025-04-27 15:05:00,4,airport,north,medium,116.09,phone,False
o00789,c0201,business,2024-12-11 10:30:00,6,central,riverside,high,163.0,app,True
o00790,c0028,retail,2024-05-11 03:33:00,2,airport,west,high,283.08,web,False
o00791,c0632,passenger,2025-07-30 08:32:00,4,east,airport,medium,107.8,app,False
o00792,c0173,retail,2025-02-02 06:22:00,4,riverside,south,medium,156.57,app,False
o00793,c0259,business,2024-09-14 21:01:00,12,central,south,medium,70.51,phone,False
o00794,c0415,retail,2024-07-16 22:17:00,12,central,airport,low,154.5,app,False
o00795,c0142,retail,2025-06-15 13:49:00,2,riverside,central,medium,42.52,app,False
o00796,c0385,business,2025-01-28 05:51:00,6,ctr,north,high,209.05,api,False
o00797,c0231,passenger,2025-03-23 04:08:00,4,riverside,riverside,medium,47.39,app,True
o00798,c0547,retail,2024-01-14 03:13:00,4,south,north,low,55.01,app,False
o00799,c0289,passenger,2025-08-22 17:24:00,24,east,south,high,260.0,web,False
o00800,c0032,medical,2024-01-29 00:52:00,6,south,north,medium,102.47,phone,False
o00801,c0138,retail,2024-03-29 14:49:00,6,south,north,medium,111.28,app,False
o00802,c0187,passenger,2024-02-14 06:56:00,24,west,west,medium,32.72,phone,False
o00803,c0509,retail,2025-08-09 17:58:00,6,east,airport,high,60.3,app,False
o00804,c0383,parcel,2024-03-13 10:21:00,24,central,riverside,medium,278.77,phone,False
o00805,c0426,passenger,2025-10-01 17:56:00,6,north,central,low,180.16,app,False
o00806,c0622,business,2025-04-17 15:49:00,12,north,central,medium,100.44,app,True
o00807,c0162,parcel,2025-10-16 06:00:00,4,south,riverside,medium,155.63,app,True
o00808,c0598,passenger,2024-09-06 06:57:00,4,riverside,west,high,79.62,app,False
o00810,c0408,parcel,2024-04-16 03:37:00,12,north,south,high,129.12,app,False
o00811,c0267,retail,2024-05-09 06:28:00,6,north,riverside,medium,104.5,app,True
o00812,c0219,parcel,2025-04-12 18:37:00,24,west,airport,medium,55.92,app,False
o00813,c0642,parcel,2025-10-13 21:45:00,4,north,north,medium,75.79,app,False
o00814,c0464,passenger,2025-03-26 02:36:00,12,east,riverside,medium,27.9,phone,False
o00815,c0347,parcel,2024-02-25 15:10:00,24,airport,airport,high,216.89,app,True
o00816,c0113,passenger,2025-02-13 20:43:00,12,east,ctr,low,62.91,web,False
o00817,c0391,retail,2025-12-31 07:45:00,2,north,south,low,208.48,phone,False
o00818,c0561,business,2025-10-27 15:44:00,1,riverside,north,medium,82.82,web,True
o00819,c0098,retail,2025-04-28 19:09:00,4,airport,west,low,93.02,app,False
o00820,c0121,passenger,2024-05-01 15:38:00,6,riverside,north,low,231.32,app,False
o00821,c0266,parcel,2025-01-25 02:44:00,6,central,south,medium,78.86,phone,False
o00822,c0186,parcel,2024-09-01 07:00:00,1,west,south,medium,55.85,phone,False
o00823,c0264,passenger,2025-02-05 18:50:00,12,east,north,medium,122.9,app,False
o00824,c0074,retail,2024-08-17 20:47:00,12,south,east,medium,271.33,web,False
o00825,c0010,business,2025-10-25 01:15:00,4,south,west,medium,58.21,phone,False
o00826,c0055,parcel,2024-04-06 06:51:00,4,airport,ctr,medium,118.93,app,False
o00827,c0152,medical,2024-01-01 01:29:00,24,east,south,medium,19.26,web,False
o00828,c0025,passenger,2024-02-19 12:15:00,24,west,west,low,61.71,app,False
o00829,c0032,passenger,2024-08-12 21:02:00,4,south,west,high,32.2,phone,True
o00830,c0347,passenger,2025-07-23 20:36:00,2,south,south,high,71.2,phone,False
o00831,c0560,business,2025-02-27 08:02:00,4,riverside,central,medium,130.28,app,False
o00832,c0436,parcel,2024-06-06 14:01:00,6,central,airport,low,99.75,app,True
o00833,c0431,parcel,2025-05-05 03:48:00,2,central,riverside,medium,141.48,app,False
o00834,c0526,parcel,2025-12-28 03:11:00,1,east,airport,low,265.72,web,False
o00835,c0317,passenger,2024-05-26 16:10:00,6,south,airport,medium,51.0,app,False
o00836,c0186,passenger,2025-09-22 16:20:00,6,south,north,low,45.9,app,True
o00837,c0578,parcel,2024-04-18 16:50:00,24,east,west,low,35.47,app,False
o00838,c0549,passenger,2025-01-25 00:04:00,6,ctr,central,low,48.73,web,False
o00839,c0046,parcel,2024-01-31 17:41:00,6,riverside,west,low,229.63,app,False
o00840,c0358,passenger,2024-03-28 16:35:00,6,south,east,medium,142.01,web,False
o00841,c0132,business,2025-09-26 19:38:00,6,airport,south,medium,21.71,app,False
o00842,c0588,retail,2025-07-04 02:45:00,12,central,east,low,153.82,web,False
o00843,c0095,medical,2024-02-25 21:34:00,12,north,riverside,critical,84.18,phone,True
o00844,c0276,medical,2025-09-21 09:29:00,6,riverside,riverside,high,76.02,app,False
o00845,c0276,business,2025-02-10 21:00:00,4,airport,north,medium,65.51,phone,False
o00846,c0372,parcel,2025-07-27 23:13:00,2,east,east,high,117.43,web,False
o00847,c0303,retail,2024-01-25 05:53:00,12,central,ctr,low,47.99,app,True
o00849,c0412,passenger,2024-05-05 22:41:00,4,airport,north,high,230.22,app,False
o00850,c0601,parcel,2024-07-31 21:27:00,6,west,east,high,24.48,app,False
o00851,c0480,business,2024-04-23 19:05:00,12,south,riverside,medium,49.34,phone,False
o00853,c0335,parcel,2025-11-24 03:05:00,24,south,east,low,22.04,app,False
o00854,c0343,parcel,2024-09-01 03:05:00,4,airport,airport,low,90.75,web,False
o00855,c0342,parcel,2025-01-11 08:19:00,6,airport,south,critical,140.01,web,False
o00856,c0574,parcel,2024-11-12 09:09:00,12,south,central,high,58.06,app,False
o00857,c0104,retail,2025-05-20 19:36:00,1,ctr,west,high,140.14,app,True
o00858,c0045,parcel,2024-12-08 06:00:00,1,riverside,west,critical,129.56,web,False
o00859,c0476,retail,2024-03-21 02:02:00,6,airport,ctr,low,83.53,app,True
o00860,c0076,medical,2024-04-26 21:44:00,2,east,south,medium,292.33,app,False
o00861,c0265,passenger,2025-09-05 06:33:00,2,east,central,medium,90.82,app,False
o00862,c0599,retail,2025-01-29 14:26:00,4,east,north,medium,84.14,phone,False
o00863,c0274,passenger,2025-09-17 18:41:00,12,riverside,west,low,29.36,phone,False
o00864,c0246,business,2024-08-03 23:48:00,4,airport,central,low,45.78,phone,False
o00865,c0597,parcel,2024-03-22 00:53:00,2,east,south,medium,55.13,web,False
o00866,c0317,parcel,2024-03-01 22:46:00,24,west,riverside,medium,117.83,web,False
o00867,c0313,parcel,2024-02-01 21:43:00,6,riverside,ctr,low,34.43,app,False
o00868,c0037,passenger,2024-05-18 13:51:00,4,central,west,medium,117.19,phone,True
o00869,c0490,parcel,2024-02-26 05:39:00,4,central,riverside,medium,59.8,app,True
o00870,c0092,passenger,2024-10-27 14:16:00,12,south,airport,high,144.13,web,False
o00871,c0298,parcel,2025-12-24 04:16:00,6,riverside,north,high,46.35,phone,False
o00872,c0294,medical,2024-11-03 11:01:00,2,east,south,low,113.37,app,False
o00874,c0360,parcel,2024-06-15 14:10:00,6,east,west,high,246.43,phone,False
o00875,c0027,business,2025-10-31 20:59:00,12,north,east,high,64.89,web,False
o00876,c0301,parcel,2025-04-29 19:53:00,4,west,airport,low,75.93,app,False
o00877,c0277,retail,2024-11-29 08:51:00,4,east,west,medium,14.29,phone,False
o00878,c0190,medical,2024-09-12 00:26:00,6,riverside,west,low,35.24,app,False
o00879,c0419,medical,2025-07-04 00:21:00,4,south,west,low,123.72,app,False
o00880,c0020,parcel,2024-08-24 17:56:00,24,south,north,low,51.19,app,True
o00881,c0545,passenger,2024-12-31 10:00:00,6,riverside,south,low,83.23,app,False
o00882,c0204,parcel,2024-09-01 10:50:00,2,ctr,central,high,141.57,phone,False
o00883,c0335,business,2024-03-22 17:10:00,12,north,north,medium,139.75,web,False
o00884,c0339,parcel,2024-04-17 01:52:00,6,central,west,medium,16.66,web,False
o00885,c0338,medical,2024-11-17 13:40:00,24,riverside,central,critical,125.38,app,False
o00886,c0618,passenger,2024-12-11 11:04:00,1,east,central,low,88.24,app,True
o00887,c0434,retail,2025-07-04 03:29:00,24,central,north,low,173.81,phone,False
o00888,c0254,medical,2024-06-13 06:33:00,2,riverside,riverside,low,139.5,app,False
o00889,c0322,retail,2024-02-24 20:42:00,4,west,west,critical,40.25,app,False
o00890,c0232,retail,2025-07-05 07:58:00,24,central,east,high,88.41,app,False
o00891,c0449,passenger,2025-02-21 16:44:00,2,ctr,airport,medium,82.47,web,False
o00892,c0157,passenger,2025-10-08 02:41:00,2,airport,airport,medium,326.38,web,False
o00893,c0391,business,2024-08-05 06:18:00,2,south,south,high,33.29,phone,False
o00894,c0636,parcel,2024-01-14 22:16:00,2,east,airport,low,114.94,web,False
o00895,c0599,parcel,2025-03-17 22:07:00,4,riverside,central,medium,63.95,api,False
o00896,c0145,passenger,2024-06-29 19:28:00,6,east,south,low,50.35,app,False
o00897,c0434,passenger,2025-09-21 21:10:00,6,south,west,low,101.28,web,False
o00898,c0643,passenger,2025-12-08 23:18:00,24,east,north,low,82.8,app,False
o00899,c0440,passenger,2025-02-04 07:21:00,6,airport,riverside,critical,184.27,web,False
o00900,c0248,passenger,2024-09-20 00:05:00,2,riverside,airport,high,100.64,api,False
o00901,c0222,retail,2025-12-08 06:41:00,2,central,airport,critical,136.84,phone,False
o00902,c0309,parcel,2024-09-22 19:41:00,6,east,west,medium,70.09,app,False
o00903,c0380,parcel,2025-10-20 23:37:00,4,ctr,east,low,18.78,web,True
o00904,c0618,passenger,2024-05-25 20:04:00,4,airport,airport,low,95.34,app,False
o00905,c0622,parcel,2025-09-04 02:44:00,6,east,central,medium,63.25,app,False
o00906,c0480,passenger,2025-02-04 09:04:00,24,west,riverside,high,133.71,app,False
o00907,c0173,business,2024-03-06 23:04:00,6,east,east,medium,37.24,phone,False
o00908,c0167,parcel,2025-07-02 00:04:00,6,airport,east,low,142.89,app,True
o00909,c0324,business,2025-01-05 02:09:00,12,north,east,high,117.13,app,False
o00910,c0465,business,2025-07-24 03:46:00,6,north,north,medium,159.86,app,False
o00911,c0214,retail,2025-05-20 20:32:00,4,riverside,central,high,24.34,app,False
o00912,c0325,business,2025-12-05 08:58:00,6,east,west,low,39.19,phone,True
o00913,c0091,retail,2025-04-05 05:57:00,6,west,south,low,14.48,phone,False
o00914,c0258,retail,2024-04-12 08:19:00,6,south,north,medium,217.46,app,False
o00915,c0499,parcel,2025-02-08 13:44:00,24,south,riverside,critical,93.22,web,False
o00916,c0328,passenger,2025-12-07 05:28:00,12,south,south,medium,68.21,app,False
o00918,c0147,business,2024-11-26 06:01:00,1,riverside,north,critical,50.49,app,True
o00919,c0619,retail,2025-02-01 07:06:00,4,riverside,north,low,229.93,app,False
o00920,c0242,passenger,2024-08-01 11:42:00,12,riverside,east,low,74.71,app,False
o00921,c0448,retail,2024-12-09 08:39:00,4,east,central,medium,198.22,app,False
o00922,c0467,retail,2024-01-11 06:04:00,12,west,central,low,41.3,phone,False
o00923,c0334,parcel,2024-04-01 05:50:00,1,west,west,low,69.93,app,False
o00924,c0139,retail,2025-11-06 21:37:00,24,west,ctr,low,44.93,api,True
o00925,c0530,business,2024-11-15 21:16:00,12,south,airport,low,162.25,web,False
o00926,c0322,parcel,2024-07-03 01:09:00,12,east,east,low,50.92,phone,False
o00927,c0533,medical,2025-05-07 03:53:00,6,north,west,medium,76.32,app,False
o00928,c0231,parcel,2024-02-28 12:16:00,24,south,airport,medium,60.36,app,False
o00929,c0195,parcel,2025-10-29 02:36:00,2,central,riverside,medium,117.07,phone,False
o00930,c0370,retail,2025-08-20 07:03:00,4,ctr,riverside,high,133.79,app,False
o00931,c0213,parcel,2024-03-07 09:00:00,4,north,north,high,70.8,app,False
o00932,c0221,parcel,2024-10-01 04:59:00,2,airport,west,medium,51.33,phone,False
o00933,c0534,passenger,2024-12-29 11:34:00,6,south,airport,high,96.98,phone,True
o00934,c0437,business,2024-06-29 04:23:00,4,north,east,medium,80.26,app,False
o00935,c0404,parcel,2024-09-14 11:23:00,12,east,east,high,132.13,phone,True
o00936,c0498,passenger,2024-06-19 16:42:00,4,central,airport,high,129.0,web,False
o00937,c0549,parcel,2024-04-24 07:58:00,4,riverside,south,high,31.56,app,False
o00938,c0567,business,2024-06-18 09:48:00,6,central,central,medium,151.14,web,False
o00939,c0085,medical,2025-01-24 00:14:00,12,south,south,critical,91.71,app,True
o00940,c0575,parcel,2025-10-26 06:56:00,6,west,west,high,99.21,phone,False
o00941,c0571,passenger,2024-08-12 12:54:00,1,west,west,high,110.52,web,False
o00942,c0291,passenger,2025-01-09 07:41:00,12,ctr,riverside,high,101.75,app,False
o00943,c0372,passenger,2025-04-28 08:55:00,4,north,west,low,157.16,api,True
o00944,c0343,passenger,2024-01-08 01:06:00,24,ctr,north,low,216.6,app,True
o00945,c0567,retail,2025-11-10 12:53:00,6,north,north,medium,155.97,app,False
o00946,c0558,parcel,2025-01-13 07:18:00,24,south,south,medium,113.57,app,False
o00947,c0467,passenger,2024-01-31 15:28:00,4,north,north,high,89.52,app,False
o00948,c0626,business,2025-05-14 03:07:00,6,north,west,low,60.77,app,False
o00949,c0023,medical,2025-04-15 17:45:00,24,west,west,medium,71.3,web,False
o00950,c0564,passenger,2025-05-18 02:25:00,24,south,airport,medium,82.99,phone,False
o00951,c0199,passenger,2024-04-30 15:30:00,6,east,airport,low,208.66,phone,False
o00952,c0156,passenger,2024-06-26 07:27:00,4,central,riverside,medium,183.79,app,False
o00953,c0193,parcel,2025-03-26 01:07:00,12,south,south,medium,3.57,app,False
o00954,c0599,passenger,2024-07-14 02:17:00,4,south,south,critical,62.7,web,False
o00956,c0257,medical,2024-09-01 10:35:00,4,west,south,medium,53.1,app,False
o00957,c0385,passenger,2024-02-28 02:32:00,1,north,north,critical,12.91,app,False
o00958,c0132,passenger,2024-08-15 15:47:00,4,airport,central,critical,33.24,web,False
o00959,c0545,medical,2024-08-09 18:39:00,12,airport,south,low,88.7,phone,True
o00960,c0554,passenger,2025-01-20 03:03:00,1,riverside,north,medium,86.06,app,False
o00961,c0307,parcel,2025-03-18 16:03:00,4,ctr,airport,medium,168.98,app,True
o00963,c0528,medical,2025-06-06 10:13:00,24,north,east,medium,30.53,api,False
o00964,c0247,retail,2024-04-13 02:30:00,2,central,south,high,178.23,phone,False
o00965,c0384,passenger,2024-09-28 14:59:00,6,east,north,low,76.97,web,False
o00966,c0568,retail,2025-04-16 23:08:00,12,ctr,central,high,29.24,app,True
o00967,c0343,business,2024-03-17 14:40:00,6,north,west,medium,50.8,app,False
o00968,c0529,business,2024-11-21 03:13:00,12,south,central,medium,76.41,app,False
o00969,c0372,parcel,2024-10-14 21:50:00,2,north,riverside,high,36.75,phone,False
o00970,c0099,retail,2025-01-04 02:07:00,2,north,airport,medium,29.04,web,False
o00971,c0405,parcel,2025-12-21 15:30:00,6,central,south,high,14.62,app,False
o00972,c0396,parcel,2024-09-20 05:32:00,24,east,south,medium,95.82,web,True
o00973,c0506,parcel,2024-01-12 20:41:00,1,airport,west,low,81.56,app,False
o00974,c0071,retail,2025-06-11 00:41:00,4,east,riverside,medium,74.02,app,False
o00975,c0455,retail,2025-04-26 21:47:00,4,central,south,medium,33.56,app,False
o00976,c0078,medical,2024-02-02 17:41:00,24,central,east,high,40.78,phone,False
o00977,c0235,retail,2024-08-27 15:42:00,4,west,west,medium,25.58,app,True
o00978,c0515,parcel,2025-09-11 04:41:00,24,riverside,central,high,124.25,app,False
o00979,c0257,business,2025-01-08 04:24:00,12,north,west,low,54.09,phone,False
o00980,c0545,parcel,2024-11-25 23:02:00,4,west,riverside,medium,510.06,app,False
o00981,c0597,medical,2025-01-11 21:57:00,24,airport,riverside,high,107.45,app,False
o00982,c0616,parcel,2025-10-28 05:44:00,4,east,north,critical,131.9,app,False
o00983,c0538,passenger,2024-08-20 00:38:00,4,central,north,medium,122.09,web,False
o00984,c0155,parcel,2025-04-14 23:05:00,6,east,west,medium,79.05,app,False
o00985,c0461,parcel,2025-04-05 06:54:00,6,north,west,low,117.68,app,False
o00986,c0303,parcel,2024-02-06 09:28:00,24,south,south,medium,111.61,phone,False
o00987,c0612,retail,2024-05-23 06:19:00,24,west,ctr,high,115.17,app,False
o00988,c0330,parcel,2024-11-17 18:12:00,6,central,riverside,low,43.93,app,False
o00989,c0351,medical,2024-03-08 12:01:00,1,north,central,medium,89.8,api,False
o00990,c0053,retail,2025-11-26 05:00:00,4,south,central,high,199.17,phone,False
o00991,c0175,business,2025-01-03 15:14:00,4,east,ctr,high,61.06,app,False
o00992,c0438,retail,2024-03-08 15:23:00,4,ctr,south,high,54.25,phone,False
o00993,c0440,passenger,2025-06-07 23:31:00,24,east,north,high,51.85,phone,True
o00994,c0521,retail,2025-11-19 06:39:00,1,south,south,high,40.11,api,False
o00995,c0622,passenger,2024-08-09 06:53:00,24,central,west,medium,202.67,phone,False
o00996,c0238,passenger,2025-04-26 06:19:00,4,central,east,high,52.53,app,True
o00997,c0560,retail,2025-04-12 08:14:00,4,south,west,critical,59.22,web,False
o00998,c0169,parcel,2024-11-25 01:26:00,6,north,south,medium,23.86,phone,True
o00999,c0613,retail,2024-06-30 10:26:00,24,riverside,south,high,170.69,web,True
o01000,c0576,retail,2025-11-15 22:01:00,6,airport,west,medium,59.9,api,True
o01001,c0413,passenger,2025-08-05 11:49:00,12,west,ctr,high,78.37,web,False
o01002,c0607,business,2024-06-14 07:52:00,12,west,west,medium,109.31,web,True
o01003,c0473,passenger,2024-01-01 04:38:00,24,airport,west,low,60.87,web,False
o01004,c0056,retail,2024-09-21 19:29:00,2,central,airport,high,98.19,web,False
o01005,c0104,business,2025-05-01 17:35:00,12,riverside,south,high,127.67,app,False
o01006,c0112,parcel,2025-12-29 12:08:00,12,central,east,high,74.48,phone,True
o01007,c0556,medical,2024-09-24 07:35:00,12,riverside,riverside,medium,46.92,app,False
o01008,c0575,parcel,2024-05-03 08:26:00,12,west,north,high,76.64,app,False
o01009,c0545,passenger,2024-06-01 04:33:00,4,east,riverside,medium,167.86,web,True
o01011,c0257,business,2024-02-28 05:14:00,12,airport,south,low,103.05,app,True
o01012,c0532,retail,2025-03-08 05:05:00,1,riverside,ctr,critical,99.1,app,False
